Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1996-03-18,6.970126628875732,6.970126628875732,6.970126628875732,6.970126628875732,100,0.0,0.0,0.0
1996-03-19,6.900424003601074,6.900424003601074,6.900424003601074,6.900424003601074,100,0.0,0.0,0.0
1996-03-20,6.900424003601074,6.900424003601074,6.900424003601074,6.900424003601074,0,0.0,0.0,0.0
1996-03-21,6.900424003601074,6.900424003601074,6.900424003601074,6.900424003601074,0,0.0,0.0,0.0
1996-03-22,6.970126628875732,6.970126628875732,6.935275995731354,6.970126628875732,5700,0.0,0.0,0.0
1996-03-25,7.039826809191236,7.109528064727783,7.039826809191236,7.109528064727783,900,0.0,0.0,0.0
1996-03-26,6.970126628875732,6.970126628875732,6.970126628875732,6.970126628875732,24300,0.0,0.0,0.0
1996-03-27,6.970125706351582,6.970125706351582,6.935275077819824,6.935275077819824,6700,0.0,0.0,0.0
1996-03-28,6.935275077819824,6.935275077819824,6.935275077819824,6.935275077819824,100,0.0,0.0,0.0
1996-03-29,6.935275077819824,6.935275077819824,6.935275077819824,6.935275077819824,0,0.0,0.0,0.0
1996-04-01,7.004974365234375,7.004974365234375,7.004974365234375,7.004974365234375,500,0.0,0.0,0.0
1996-04-02,7.004974365234375,7.004974365234375,7.004974365234375,7.004974365234375,0,0.0,0.0,0.0
1996-04-03,6.935274629881888,6.935274629881888,6.900424003601074,6.900424003601074,18400,0.0,0.0,0.0
1996-04-04,6.900424003601074,6.900424003601074,6.900424003601074,6.900424003601074,0,0.0,0.0,0.0
1996-04-08,7.109528317743417,7.109528317743417,6.830723285675049,6.830723285675049,1200,0.0,0.0,0.0
1996-04-09,6.865572452545166,6.865572452545166,6.865572452545166,6.865572452545166,500,0.0,0.0,0.0
1996-04-10,6.76102212303043,6.76102212303043,6.726171493530273,6.726171493530273,2200,0.0,0.0,0.0
1996-04-11,6.726171493530273,6.726171493530273,6.726171493530273,6.726171493530273,0,0.0,0.0,0.0
1996-04-12,6.726171493530273,6.726171493530273,6.726171493530273,6.726171493530273,2000,0.0,0.0,0.0
1996-04-15,6.691320864030116,6.726171493530273,6.65647023452996,6.726171493530273,20400,0.0,0.0,0.0
1996-04-16,6.76102212303043,6.76102212303043,6.726171493530273,6.726171493530273,4700,0.0,0.0,0.0
1996-04-17,6.7610207100709285,6.7610207100709285,6.691319465637207,6.691319465637207,91100,0.0,0.0,0.0
1996-04-18,6.691319465637207,6.691319465637207,6.691319465637207,6.691319465637207,0,0.0,0.0,0.0
1996-04-19,6.83072527659308,6.83072527659308,6.761023998260498,6.761023998260498,2400,0.0,0.0,0.0
1996-04-22,6.865573377320261,6.900424003601074,6.830722751039447,6.900424003601074,153900,0.0,0.0,0.0
1996-04-23,6.795871209372119,6.865572452545166,6.795871209372119,6.865572452545166,300,0.0,0.0,0.0
1996-04-24,6.830723285675049,6.830723285675049,6.830723285675049,6.830723285675049,800,0.0,0.0,0.0
1996-04-25,6.865573914683595,6.865573914683595,6.830723285675049,6.830723285675049,35100,0.0,0.0,0.0
1996-04-26,6.795872124758634,6.900424003601074,6.795872124758634,6.900424003601074,3700,0.0,0.0,0.0
1996-04-29,6.900424003601074,6.900424003601074,6.865573377320261,6.900424003601074,1000,0.0,0.0,0.0
1996-04-30,6.795873165130615,6.795873165130615,6.795873165130615,6.795873165130615,1100,0.0,0.0,0.0
1996-05-01,6.795873165130615,6.795873165130615,6.795873165130615,6.795873165130615,900,0.0,0.0,0.0
1996-05-02,6.761023998260498,6.761023998260498,6.761023998260498,6.761023998260498,2700,0.0,0.0,0.0
1996-05-03,6.795874637426789,6.795874637426789,6.761023998260498,6.761023998260498,5300,0.0,0.0,0.0
1996-05-06,6.691319465637207,6.691319465637207,6.691319465637207,6.691319465637207,800,0.0,0.0,0.0
1996-05-07,6.761020250969532,6.761020250969532,6.656468391418457,6.656468391418457,32000,0.0,0.0,0.0
1996-05-08,6.586767598986626,6.691319465637207,6.586767598986626,6.691319465637207,7800,0.0,0.0,0.0
1996-05-09,6.58676715171774,6.691319011268815,6.58676715171774,6.656468391418457,7900,0.0,0.0,0.0
1996-05-10,6.656468391418457,6.656468391418457,6.656468391418457,6.656468391418457,0,0.0,0.0,0.0
1996-05-13,6.656468391418457,6.656468391418457,6.656468391418457,6.656468391418457,0,0.0,0.0,0.0
1996-05-14,6.656468391418457,6.691319011268815,6.656468391418457,6.656468391418457,6500,0.0,0.0,0.0
1996-05-15,6.656468391418457,6.656468391418457,6.656468391418457,6.656468391418457,0,0.0,0.0,0.0
1996-05-16,6.656468843420347,6.691319465637207,6.656468843420347,6.691319465637207,2800,0.0,0.0,0.0
1996-05-17,6.7610207100709285,6.7610207100709285,6.691319465637207,6.691319465637207,4000,0.0,0.0,0.0
