Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2012-03-19,106.06999969482422,106.06999969482422,106.06999969482422,106.06999969482422,0,0.0,0.0,0.0
2012-03-20,106.05000305175781,106.06999969482422,106.05000305175781,106.06999969482422,150,0.0,0.0,0.0
2012-03-21,106.30999755859375,106.52999877929688,106.30999755859375,106.52999877929688,5235,0.0,0.0,0.0
2012-03-22,105.66999816894531,105.66999816894531,105.66999816894531,105.66999816894531,0,0.0,0.0,0.0
2012-03-23,105.22000122070312,105.22000122070312,105.22000122070312,105.22000122070312,0,0.0,0.0,0.0
2012-03-26,106.04000091552734,106.04000091552734,105.9800033569336,105.9800033569336,10,0.0,0.0,0.0
2012-03-27,106.5,106.5,106.31999969482422,106.31999969482422,3120,0.0,0.0,0.0
2012-03-28,105.97000122070312,106.16000366210938,105.80999755859375,105.80999755859375,1825,0.0,0.0,0.0
2012-03-29,105.4800033569336,105.4800033569336,105.13999938964844,105.13999938964844,20000,0.0,0.0,0.0
2012-03-30,105.4000015258789,105.70999908447266,105.4000015258789,105.70999908447266,5,0.0,0.0,0.0
2012-04-02,106.05999755859375,106.5199966430664,106.05999755859375,106.5199966430664,360,0.0,0.0,0.0
2012-04-03,106.26000213623047,106.26000213623047,106.1500015258789,106.1500015258789,5050,0.0,0.0,0.0
2012-04-04,106.66999816894531,106.86000061035156,106.44000244140625,106.44000244140625,27000,0.0,0.0,0.0
2012-04-05,106.77999877929688,107.26000213623047,106.77999877929688,107.26000213623047,10,0.0,0.0,0.0
2012-04-10,106.8499984741211,106.98999786376953,106.83999633789062,106.98999786376953,30000,0.0,0.0,0.0
2012-04-11,104.19999694824219,104.75,104.19999694824219,104.75,300,0.0,0.0,0.0
2012-04-12,104.88999938964844,105.11000061035156,104.88999938964844,105.0999984741211,15000,0.0,0.0,0.0
2012-04-13,105.29000091552734,105.54000091552734,105.27999877929688,105.33000183105469,31500,0.0,0.0,0.0
2012-04-16,105.41000366210938,105.44000244140625,104.7699966430664,104.7699966430664,10000,0.0,0.0,0.0
2012-04-17,105.72000122070312,105.72000122070312,105.72000122070312,105.72000122070312,0,0.0,0.0,0.0
2012-04-18,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0,0.0,0.0,0.0
2012-04-19,105.72000122070312,105.72000122070312,105.5,105.5,5000,0.0,0.0,0.0
2012-04-20,104.87999725341797,105.01000213623047,104.81999969482422,104.98999786376953,6050,0.0,0.0,0.0
2012-04-23,103.9000015258789,103.9000015258789,103.9000015258789,103.9000015258789,0,0.0,0.0,0.0
2012-04-24,104.30000305175781,104.30000305175781,104.16999816894531,104.16999816894531,5000,0.0,0.0,0.0
2012-04-25,104.97000122070312,105.18000030517578,104.86000061035156,105.18000030517578,10000,0.0,0.0,0.0
2012-04-26,105.36000061035156,105.41999816894531,105.36000061035156,105.41999816894531,5000,0.0,0.0,0.0
2012-04-27,106.22000122070312,106.22000122070312,105.91999816894531,106.0199966430664,16000,0.0,0.0,0.0
2012-04-30,106.12999725341797,106.12999725341797,105.63999938964844,105.63999938964844,15000,0.0,0.0,0.0
2012-05-02,106.43000030517578,106.51000213623047,106.20999908447266,106.51000213623047,10000,0.0,0.0,0.0
2012-05-03,106.55999755859375,106.55999755859375,106.55999755859375,106.55999755859375,0,0.0,0.0,0.0
2012-05-04,106.1500015258789,106.1500015258789,104.91999816894531,104.91999816894531,28069,0.0,0.0,0.0
2012-05-07,104.43000030517578,105.08000183105469,104.43000030517578,105.0,11000,0.0,0.0,0.0
2012-05-08,104.88999938964844,104.88999938964844,104.18000030517578,104.18000030517578,5000,0.0,0.0,0.0
2012-05-09,104.5199966430664,105.04000091552734,104.5199966430664,105.04000091552734,700,0.0,0.0,0.0
2012-05-10,105.22000122070312,105.22000122070312,105.22000122070312,105.22000122070312,0,0.0,0.0,0.0
2012-05-11,105.7699966430664,105.7699966430664,105.7699966430664,105.7699966430664,0,0.0,0.0,0.0
2012-05-14,104.9000015258789,104.9000015258789,104.9000015258789,104.9000015258789,0,0.0,0.0,0.0
2012-05-15,105.1500015258789,105.1500015258789,105.1500015258789,105.1500015258789,0,0.0,0.0,0.0
2012-05-16,104.87999725341797,105.06999969482422,104.87999725341797,105.06999969482422,1000,0.0,0.0,0.0
2012-05-17,103.9000015258789,103.9000015258789,103.9000015258789,103.9000015258789,0,0.0,0.0,0.0
2012-05-18,102.7699966430664,102.7699966430664,102.7699966430664,102.7699966430664,0,0.0,0.0,0.0
2012-05-21,102.68000030517578,102.68000030517578,102.68000030517578,102.68000030517578,0,0.0,0.0,0.0
2012-05-22,104.44999694824219,104.44999694824219,104.44999694824219,104.44999694824219,0,0.0,0.0,0.0
2012-05-23,103.69999694824219,103.72000122070312,103.69999694824219,103.72000122070312,7000,0.0,0.0,0.0
2012-05-24,105.55000305175781,105.55000305175781,105.12999725341797,105.12999725341797,100,0.0,0.0,0.0
2012-05-25,105.83999633789062,105.83999633789062,105.83999633789062,105.83999633789062,0,0.0,0.0,0.0
2012-05-28,105.91999816894531,105.91999816894531,105.91999816894531,105.91999816894531,0,0.0,0.0,0.0
2012-05-29,106.70999908447266,106.70999908447266,106.70999908447266,106.70999908447266,0,0.0,0.0,0.0
2012-05-30,106.55999755859375,106.55999755859375,106.55999755859375,106.55999755859375,0,0.0,0.0,0.0
2012-05-31,106.55999755859375,106.55999755859375,106.55999755859375,106.55999755859375,0,0.0,0.0,0.0
2012-06-01,104.58999633789062,104.58999633789062,104.26000213623047,104.26000213623047,100,0.0,0.0,0.0
2012-06-04,102.19999694824219,102.19999694824219,102.19999694824219,102.19999694824219,0,0.0,0.0,0.0
2012-06-05,102.80000305175781,103.30000305175781,102.80000305175781,103.30000305175781,8200,0.0,0.0,0.0
2012-06-06,104.87000274658203,104.87000274658203,104.87000274658203,104.87000274658203,0,0.0,0.0,0.0
2012-06-07,105.25,105.6500015258789,105.25,105.62999725341797,14200,0.0,0.0,0.0
2012-06-08,106.08000183105469,106.08000183105469,105.81999969482422,105.81999969482422,14200,0.0,0.0,0.0
2012-06-11,106.29000091552734,106.29000091552734,105.81999969482422,106.29000091552734,0,0.0,0.0,0.0
2012-06-12,106.08999633789062,106.08999633789062,105.81999969482422,106.08999633789062,0,0.0,0.0,0.0
2012-06-13,105.76000213623047,105.76000213623047,105.76000213623047,105.5999984741211,7000,0.0,0.0,0.0
2012-06-14,105.62999725341797,105.62999725341797,105.62999725341797,105.62999725341797,0,0.0,0.0,0.0
