Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-02-13,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,19680,0.0,0.0
1985-02-14,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,65920,0.0,0.0
1985-02-15,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,31360,0.0,0.0
1985-02-19,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,9120,0.0,0.0
1985-02-20,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,40000,0.0,0.0
1985-02-21,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,28960,0.0,0.0
1985-02-22,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,65600,0.0,0.0
1985-02-25,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,53600,0.0,0.0
1985-02-26,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,28800,0.0,0.0
1985-02-27,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,15200,0.0,0.0
1985-02-28,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,34560,0.0,0.0
1985-03-01,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,64000,0.0,0.0
1985-03-04,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,8000,0.0,0.0
1985-03-05,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,19200,0.0,0.0
1985-03-06,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,71200,0.0,0.0
1985-03-07,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,50560,0.0,0.0
1985-03-08,0.0,0.3607073426246643,0.3607073426246643,0.3607073426246643,252320,0.0,0.0
1985-03-11,0.0,0.3607073426246643,0.3607073426246643,0.3607073426246643,55200,0.0,0.0
1985-03-12,0.0,0.3607073426246643,0.3607073426246643,0.3607073426246643,87040,0.0,0.0
1985-03-13,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,16480,0.0,0.0
1985-03-14,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,8320,0.0,0.0
1985-03-15,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,8800,0.0,0.0
1985-03-18,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,58880,0.0,0.0
1985-03-19,0.0,0.46376639604568476,0.46376639604568476,0.4637663960456848,150240,0.0,0.0
1985-03-20,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,58880,0.0,0.0
1985-03-21,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,46880,0.0,0.0
1985-03-22,0.0,0.46376639604568476,0.46376639604568476,0.4637663960456848,25600,0.0,0.0
1985-03-25,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,47840,0.0,0.0
1985-03-26,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,25600,0.0,0.0
1985-03-27,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,7840,0.0,0.0
1985-03-28,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,46080,0.0,0.0
1985-03-29,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,19360,0.0,0.0
1985-04-01,0.0,0.46376664564013487,0.4122370183467865,0.4122370183467865,54720,0.0,0.0
1985-04-02,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,76000,0.0,0.0
1985-04-03,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,13280,0.0,0.0
1985-04-04,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,76000,0.0,0.0
1985-04-08,0.4122370183467865,0.4122370183467865,0.4122370183467865,0.4122370183467865,0,0.0,0.0
1985-04-09,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,19040,0.0,0.0
1985-04-10,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,13440,0.0,0.0
1985-04-11,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,30880,0.0,0.0
1985-04-12,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,28160,0.0,0.0
1985-04-15,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,41760,0.0,0.0
1985-04-16,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,16640,0.0,0.0
1985-04-17,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,41600,0.0,0.0
1985-04-18,0.0,0.4122370183467865,0.3607073910534382,0.4122370183467865,3200,0.0,0.0
1985-04-19,0.0,0.46376639604568476,0.4122367964850531,0.4637663960456848,7680,0.0,0.0
1985-04-22,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,51360,0.0,0.0
1985-04-23,0.0,0.4122370183467865,0.4122370183467865,0.4122370183467865,37440,0.0,0.0
1985-04-24,0.0,0.4122370183467865,0.3607073910534382,0.4122370183467865,24160,0.0,0.0
1985-04-25,0.0,0.4122370183467865,0.3607073910534382,0.4122370183467865,73920,0.0,0.0
1985-04-26,0.0,0.4122369629996163,0.3607073426246643,0.3607073426246643,9600,0.0,0.0
