Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-03-11,66.7300033569336,66.7300033569336,66.7300033569336,66.7300033569336,0,0.0,0.0,0.0
2010-03-12,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,0,0.0,0.0,0.0
2010-03-15,66.16999816894531,66.16999816894531,66.16999816894531,66.16999816894531,0,0.0,0.0,0.0
2010-03-16,66.87000274658203,67.0199966430664,66.87000274658203,67.0199966430664,1,0.0,0.0,0.0
2010-03-17,67.52999877929688,67.52999877929688,67.52999877929688,67.52999877929688,0,0.0,0.0,0.0
2010-03-18,67.16999816894531,67.16999816894531,67.16999816894531,67.16999816894531,0,0.0,0.0,0.0
2010-03-19,67.66000366210938,67.66000366210938,67.66000366210938,67.66000366210938,4400,0.0,0.0,0.0
2010-03-22,67.66000366210938,67.66000366210938,67.66000366210938,67.66000366210938,0,0.0,0.0,0.0
2010-03-23,67.66000366210938,67.66000366210938,67.66000366210938,67.66000366210938,0,0.0,0.0,0.0
2010-03-24,66.94999694824219,66.94999694824219,66.94999694824219,66.94999694824219,0,0.0,0.0,0.0
2010-03-25,66.94999694824219,66.94999694824219,66.94999694824219,66.94999694824219,0,0.0,0.0,0.0
2010-03-26,66.94999694824219,66.94999694824219,66.94999694824219,66.94999694824219,0,0.0,0.0,0.0
2010-03-29,68.62000274658203,68.62000274658203,68.0,68.0,300,0.0,0.0,0.0
2010-03-30,67.68000030517578,67.68000030517578,67.68000030517578,67.68000030517578,0,0.0,0.0,0.0
2010-03-31,67.44000244140625,67.44000244140625,67.44000244140625,67.44000244140625,0,0.0,0.0,0.0
2010-04-01,67.44000244140625,67.44000244140625,67.44000244140625,67.44000244140625,0,0.0,0.0,0.0
2010-04-06,67.44000244140625,67.44000244140625,67.44000244140625,67.44000244140625,0,0.0,0.0,0.0
2010-04-07,68.52999877929688,68.52999877929688,68.52999877929688,68.52999877929688,0,0.0,0.0,0.0
2010-04-08,68.52999877929688,68.52999877929688,68.52999877929688,68.52999877929688,0,0.0,0.0,0.0
2010-04-09,68.52999877929688,68.52999877929688,68.52999877929688,68.52999877929688,0,0.0,0.0,0.0
2010-04-12,68.52999877929688,68.52999877929688,68.52999877929688,68.52999877929688,0,0.0,0.0,0.0
2010-04-13,68.8499984741211,68.8499984741211,68.8499984741211,68.8499984741211,0,0.0,0.0,0.0
2010-04-14,69.30000305175781,69.30000305175781,69.30000305175781,69.30000305175781,0,0.0,0.0,0.0
2010-04-15,69.66999816894531,69.66999816894531,69.3499984741211,69.3499984741211,100,0.0,0.0,0.0
2010-04-16,69.3499984741211,69.3499984741211,69.3499984741211,69.3499984741211,0,0.0,0.0,0.0
2010-04-19,69.3499984741211,69.3499984741211,69.3499984741211,69.3499984741211,0,0.0,0.0,0.0
2010-04-20,69.3499984741211,69.3499984741211,69.3499984741211,69.3499984741211,0,0.0,0.0,0.0
2010-04-21,68.25,68.25,67.79000091552734,67.79000091552734,52,0.0,0.0,0.0
2010-04-22,67.79000091552734,67.79000091552734,67.79000091552734,67.79000091552734,0,0.0,0.0,0.0
2010-04-23,67.30999755859375,67.30999755859375,67.30999755859375,67.30999755859375,0,0.0,0.0,0.0
2010-04-26,67.87000274658203,67.87000274658203,67.87000274658203,67.87000274658203,0,0.0,0.0,0.0
2010-04-27,66.44999694824219,66.44999694824219,66.44999694824219,66.44999694824219,248,0.0,0.0,0.0
2010-04-28,66.44999694824219,66.44999694824219,66.44999694824219,66.44999694824219,0,0.0,0.0,0.0
2010-04-29,65.25,65.25,65.25,65.25,0,0.0,0.0,0.0
2010-04-30,64.97000122070312,64.97000122070312,64.97000122070312,64.97000122070312,0,0.0,0.0,0.0
2010-05-03,65.16000366210938,65.16000366210938,65.16000366210938,65.16000366210938,0,0.0,0.0,0.0
2010-05-04,65.16000366210938,65.16000366210938,65.16000366210938,65.16000366210938,0,0.0,0.0,0.0
2010-05-05,65.16000366210938,65.16000366210938,65.16000366210938,65.16000366210938,0,0.0,0.0,0.0
2010-05-06,65.16000366210938,65.16000366210938,65.16000366210938,65.16000366210938,0,0.0,0.0,0.0
2010-05-07,61.9900016784668,61.9900016784668,61.9900016784668,61.9900016784668,0,0.0,0.0,0.0
2010-05-10,61.9900016784668,61.9900016784668,61.9900016784668,61.9900016784668,0,0.0,0.0,0.0
2010-05-11,61.9900016784668,61.9900016784668,61.9900016784668,61.9900016784668,0,0.0,0.0,0.0
2010-05-12,61.9900016784668,61.9900016784668,61.9900016784668,61.9900016784668,0,0.0,0.0,0.0
2010-05-13,61.9900016784668,61.9900016784668,61.9900016784668,61.9900016784668,0,0.0,0.0,0.0
2010-05-14,63.349998474121094,63.349998474121094,63.349998474121094,63.349998474121094,100,0.0,0.0,0.0
2010-05-17,63.349998474121094,63.349998474121094,63.349998474121094,63.349998474121094,0,0.0,0.0,0.0
2010-05-18,63.349998474121094,63.349998474121094,63.349998474121094,63.349998474121094,0,0.0,0.0,0.0
2010-05-19,61.66999816894531,61.66999816894531,61.16999816894531,61.16999816894531,200,0.0,0.0,0.0
2010-05-20,59.5,60.18000030517578,59.5,60.18000030517578,1085,0.0,0.0,0.0
2010-05-21,59.060001373291016,59.060001373291016,59.060001373291016,59.060001373291016,300,0.0,0.0,0.0
2010-05-24,59.060001373291016,59.060001373291016,59.060001373291016,59.060001373291016,0,0.0,0.0,0.0
2010-05-25,58.2599983215332,58.2599983215332,58.2599983215332,58.2599983215332,0,0.0,0.0,0.0
2010-05-26,59.5099983215332,59.5099983215332,59.290000915527344,59.290000915527344,1100,0.0,0.0,0.0
2010-05-27,60.65999984741211,61.54999923706055,60.65999984741211,61.54999923706055,318,0.0,0.0,0.0
2010-05-28,61.65999984741211,61.65999984741211,61.65999984741211,61.65999984741211,0,0.0,0.0,0.0
2010-05-31,61.310001373291016,61.310001373291016,61.27000045776367,61.27000045776367,1000,0.0,0.0,0.0
2010-06-01,61.20000076293945,61.20000076293945,61.20000076293945,61.20000076293945,0,0.0,0.0,0.0
