Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-11-10,11.130000114440918,11.170000076293945,11.130000114440918,11.170000076293945,585,0.0,0.0,0.0
2016-11-11,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0,0.0,0.0,0.0
2016-11-14,11.260000228881836,11.260000228881836,11.180000305175781,11.180000305175781,2750,0.0,0.0,0.0
2016-11-15,11.229999542236328,11.229999542236328,11.229999542236328,11.229999542236328,0,0.0,0.0,0.0
2016-11-16,11.300000190734863,11.300000190734863,11.260000228881836,11.260000228881836,265,0.0,0.0,0.0
2016-11-17,11.319999694824219,11.319999694824219,11.300000190734863,11.3100004196167,6500,0.0,0.0,0.0
2016-11-18,11.289999961853027,11.34000015258789,11.289999961853027,11.3100004196167,2170,0.0,0.0,0.0
2016-11-21,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,0,0.0,0.0,0.0
2016-11-22,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,0,0.0,0.0,0.0
2016-11-23,11.390000343322754,11.390000343322754,11.390000343322754,11.390000343322754,0,0.0,0.0,0.0
2016-11-24,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,0,0.0,0.0,0.0
2016-11-25,11.460000038146973,11.460000038146973,11.460000038146973,11.460000038146973,0,0.0,0.0,0.0
2016-11-28,11.4399995803833,11.4399995803833,11.4399995803833,11.4399995803833,30,0.0,0.0,0.0
2016-11-29,11.4399995803833,11.460000038146973,11.4399995803833,11.460000038146973,18,0.0,0.0,0.0
2016-11-30,11.449999809265137,11.449999809265137,11.449999809265137,11.449999809265137,0,0.0,0.0,0.0
2016-12-01,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,0,0.0,0.0,0.0
2016-12-02,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,0,0.0,0.0,0.0
2016-12-05,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,0,0.0,0.0,0.0
2016-12-06,11.430000305175781,11.430000305175781,11.430000305175781,11.430000305175781,0,0.0,0.0,0.0
2016-12-07,11.4399995803833,11.470000267028809,11.4399995803833,11.470000267028809,50000,0.0,0.0,0.0
2016-12-08,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,0,0.0,0.0,0.0
