Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-01-29,25.236152084589346,25.236152084589346,25.110599089143626,25.218215942382812,1003200,0.0,0.0,0.0
1993-02-01,25.236165272987495,25.39759063720703,25.236165272987495,25.39759063720703,480500,0.0,0.0,0.0
1993-02-02,25.379652341878945,25.469333092203605,25.325843891684148,25.451396942138672,201300,0.0,0.0,0.0
1993-02-03,25.487260503250187,25.738366518060534,25.46932435933516,25.720430374145508,529400,0.0,0.0,0.0
1993-02-04,25.81012399726444,25.881868608792622,25.5231455511517,25.828060150146484,531500,0.0,0.0,0.0
1993-02-05,25.810117721557617,25.86392616712028,25.666628533390515,25.810117721557617,492100,0.0,0.0,0.0
1993-02-08,25.810117721557617,25.899798464162057,25.77424542451584,25.810117721557617,596100,0.0,0.0,0.0
1993-02-09,25.72042372311805,25.72042372311805,25.576934608902608,25.6307430267334,122100,0.0,0.0,0.0
1993-02-10,25.630749873728455,25.684558305933624,25.5590052974549,25.666622161865234,379600,0.0,0.0,0.0
1993-02-11,25.702498373633794,25.899795988504675,25.702498373633794,25.792179107666016,19500,0.0,0.0,0.0
1993-02-12,25.756314053766026,25.756314053766026,25.59488868713379,25.59488868713379,42500,0.0,0.0,0.0
1993-02-16,25.523135358699356,25.523135358699356,24.913306404239922,24.94917869567871,374800,0.0,0.0,0.0
1993-02-17,24.949180043172493,24.98505233654873,24.841563163043784,24.931243896484375,210900,0.0,0.0,0.0
1993-02-18,25.218225538172767,25.218225538172767,24.572524173041742,24.913311004638672,378100,0.0,0.0,0.0
1993-02-19,24.9133061801686,25.002986907958984,24.877433889052444,25.002986907958984,34900,0.0,0.0,0.0
1993-02-22,25.074728575155,25.128537005573786,25.002984001263282,25.09266471862793,513600,0.0,0.0,0.0
1993-02-23,25.16442212662813,25.182358279248675,24.94918829518156,25.07474136352539,373700,0.0,0.0,0.0
1993-02-24,25.092676060347905,25.39759063720703,25.092676060347905,25.39759063720703,26300,0.0,0.0,0.0
1993-02-25,25.379652341878945,25.469333092203605,25.325843891684148,25.451396942138672,44500,0.0,0.0,0.0
1993-02-26,25.505202688690982,25.505202688690982,25.36171350338189,25.487266540527344,66200,0.0,0.0,0.0
1993-03-01,25.576943114179077,25.576943114179077,25.379645516524118,25.415517807006836,66500,0.0,0.0,0.0
